ECG_Value,Label
124,No Stress
204,No Stress
268,No Stress
320,No Stress
369,No Stress
452,No Stress
506,No Stress
532,No Stress
537,No Stress
555,No Stress
533,No Stress
588,No Stress
579,No Stress
595,No Stress
598,No Stress
612,No Stress
602,No Stress
598,No Stress
608,No Stress
583,No Stress
578,No Stress
619,No Stress
621,No Stress
627,No Stress
631,No Stress
717,No Stress
615,No Stress
597,No Stress
625,No Stress
624,No Stress
616,No Stress
616,No Stress
568,No Stress
600,No Stress
576,No Stress
600,No Stress
597,No Stress
596,No Stress
595,No Stress
709,No Stress
583,No Stress
565,No Stress
603,No Stress
602,No Stress
600,No Stress
597,No Stress
571,No Stress
546,No Stress
549,No Stress
568,No Stress
564,No Stress
565,No Stress
658,No Stress
552,No Stress
533,No Stress
571,No Stress
570,No Stress
561,No Stress
553,No Stress
533,No Stress
517,No Stress
510,No Stress
526,No Stress
540,No Stress
554,No Stress
580,No Stress
605,No Stress
612,No Stress
628,No Stress
668,No Stress
681,No Stress
692,No Stress
705,No Stress
688,No Stress
665,No Stress
645,No Stress
653,No Stress
628,No Stress
622,No Stress
559,No Stress
578,No Stress
544,No Stress
566,No Stress
559,No Stress
560,No Stress
562,No Stress
641,No Stress
546,No Stress
525,No Stress
571,No Stress
569,No Stress
566,No Stress
559,No Stress
558,No Stress
537,No Stress
564,No Stress
562,No Stress
554,No Stress
550,No Stress
536,No Stress
524,No Stress
518,No Stress
543,No Stress
549,No Stress
558,No Stress
550,No Stress
547,No Stress
533,No Stress
560,No Stress
567,No Stress
568,No Stress
569,No Stress
541,No Stress
559,No Stress
541,No Stress
566,No Stress
552,No Stress
552,No Stress
555,No Stress
650,No Stress
555,No Stress
545,No Stress
594,No Stress
595,No Stress
615,No Stress
588,No Stress
591,No Stress
579,No Stress
608,No Stress
608,No Stress
604,No Stress
602,No Stress
586,No Stress
569,No Stress
560,No Stress
584,No Stress
589,No Stress
590,No Stress
690,No Stress
560,No Stress
536,No Stress
562,No Stress
549,No Stress
538,No Stress
505,No Stress
517,No Stress
509,No Stress
544,No Stress
547,No Stress
561,No Stress
574,No Stress
688,No Stress
581,No Stress
584,No Stress
634,No Stress
643,No Stress
631,No Stress
618,No Stress
598,No Stress
569,No Stress
557,No Stress
564,No Stress
561,No Stress
558,No Stress
519,No Stress
538,No Stress
528,No Stress
571,No Stress
552,No Stress
547,No Stress
540,No Stress
507,No Stress
514,No Stress
502,No Stress
541,No Stress
544,No Stress
548,No Stress
550,No Stress
501,No Stress
534,No Stress
520,No Stress
540,No Stress
538,No Stress
555,No Stress
560,No Stress
568,No Stress
568,No Stress
558,No Stress
566,No Stress
588,No Stress
581,No Stress
584,No Stress
589,No Stress
580,No Stress
566,No Stress
559,No Stress
572,No Stress
565,No Stress
556,No Stress
555,No Stress
538,No Stress
521,No Stress
534,No Stress
532,No Stress
531,No Stress
528,No Stress
524,No Stress
517,No Stress
504,No Stress
502,No Stress
548,No Stress
560,No Stress
579,No Stress
597,No Stress
579,No Stress
630,No Stress
612,No Stress
637,No Stress
631,No Stress
624,No Stress
615,No Stress
610,No Stress
612,No Stress
571,No Stress
546,No Stress
566,No Stress
552,No Stress
543,No Stress
524,No Stress
480,No Stress
499,No Stress
488,No Stress
517,No Stress
514,No Stress
520,No Stress
519,No Stress
518,No Stress
481,No Stress
513,No Stress
496,No Stress
533,No Stress
538,No Stress
545,No Stress
552,No Stress
559,No Stress
675,No Stress
544,No Stress
522,No Stress
561,No Stress
567,No Stress
567,No Stress
567,No Stress
571,No Stress
568,No Stress
555,No Stress
558,No Stress
588,No Stress
597,No Stress
601,No Stress
597,No Stress
578,No Stress
559,No Stress
589,No Stress
583,No Stress
570,No Stress
544,No Stress
504,No Stress
513,No Stress
488,No Stress
514,No Stress
512,No Stress
512,No Stress
520,No Stress
492,No Stress
528,No Stress
525,No Stress
565,No Stress
574,No Stress
590,No Stress
595,No Stress
600,No Stress
597,No Stress
586,No Stress
584,No Stress
608,No Stress
613,No Stress
605,No Stress
600,No Stress
692,No Stress
564,No Stress
540,No Stress
560,No Stress
550,No Stress
549,No Stress
541,No Stress
490,No Stress
522,No Stress
507,No Stress
541,No Stress
531,No Stress
531,No Stress
535,No Stress
541,No Stress
603,No Stress
526,No Stress
506,No Stress
545,No Stress
550,No Stress
555,No Stress
554,No Stress
561,No Stress
555,No Stress
545,No Stress
555,No Stress
577,No Stress
573,No Stress
572,No Stress
569,No Stress
568,No Stress
550,No Stress
534,No Stress
545,No Stress
552,No Stress
546,No Stress
545,No Stress
540,No Stress
538,No Stress
523,No Stress
517,No Stress
544,No Stress
546,No Stress
549,No Stress
543,No Stress
541,No Stress
533,No Stress
524,No Stress
524,No Stress
560,No Stress
564,No Stress
570,No Stress
582,No Stress
590,No Stress
590,No Stress
581,No Stress
569,No Stress
603,No Stress
600,No Stress
595,No Stress
584,No Stress
569,No Stress
663,No Stress
532,No Stress
507,No Stress
536,No Stress
529,No Stress
529,No Stress
533,No Stress
540,No Stress
664,No Stress
546,No Stress
530,No Stress
574,No Stress
574,No Stress
572,No Stress
572,No Stress
567,No Stress
594,No Stress
537,No Stress
517,No Stress
558,No Stress
566,No Stress
565,No Stress
565,No Stress
559,No Stress
543,No Stress
520,No Stress
502,No Stress
528,No Stress
532,No Stress
529,No Stress
532,No Stress
533,No Stress
524,No Stress
522,No Stress
566,No Stress
558,No Stress
566,No Stress
573,No Stress
566,No Stress
549,No Stress
554,No Stress
544,No Stress
533,No Stress
521,No Stress
524,No Stress
520,No Stress
507,No Stress
541,No Stress
578,No Stress
600,No Stress
608,No Stress
615,No Stress
620,No Stress
612,No Stress
614,No Stress
608,No Stress
606,No Stress
593,No Stress
541,No Stress
590,No Stress
545,No Stress
555,No Stress
541,No Stress
543,No Stress
542,No Stress
548,No Stress
529,No Stress
514,No Stress
530,No Stress
520,No Stress
523,No Stress
522,No Stress
522,No Stress
523,No Stress
497,No Stress
520,No Stress
521,No Stress
531,No Stress
540,No Stress
555,No Stress
553,No Stress
546,No Stress
535,No Stress
568,No Stress
572,No Stress
574,No Stress
570,No Stress
565,No Stress
540,No Stress
530,No Stress
552,No Stress
541,No Stress
535,No Stress
535,No Stress
532,No Stress
513,No Stress
519,No Stress
538,No Stress
540,No Stress
537,No Stress
535,No Stress
532,No Stress
516,No Stress
513,No Stress
546,No Stress
542,No Stress
541,No Stress
536,No Stress
530,No Stress
523,No Stress
531,No Stress
562,No Stress
584,No Stress
605,No Stress
625,No Stress
637,No Stress
618,No Stress
618,No Stress
626,No Stress
610,No Stress
595,No Stress
645,No Stress
557,No Stress
530,No Stress
550,No Stress
534,No Stress
534,No Stress
528,No Stress
516,No Stress
497,No Stress
496,No Stress
509,No Stress
520,No Stress
522,No Stress
523,No Stress
518,No Stress
511,No Stress
534,No Stress
543,No Stress
561,No Stress
562,No Stress
566,No Stress
555,No Stress
546,No Stress
558,No Stress
565,No Stress
558,No Stress
553,No Stress
512,No Stress
542,No Stress
526,No Stress
552,No Stress
550,No Stress
552,No Stress
550,No Stress
641,No Stress
532,No Stress
517,No Stress
549,No Stress
545,No Stress
553,No Stress
548,No Stress
585,No Stress
522,No Stress
500,No Stress
531,No Stress
541,No Stress
542,No Stress
550,No Stress
645,No Stress
554,No Stress
553,No Stress
595,No Stress
605,No Stress
609,No Stress
608,No Stress
595,No Stress
582,No Stress
578,No Stress
594,No Stress
590,No Stress
565,No Stress
535,No Stress
529,No Stress
519,No Stress
542,No Stress
545,No Stress
553,No Stress
541,No Stress
530,No Stress
496,No Stress
512,No Stress
521,No Stress
506,No Stress
501,No Stress
591,No Stress
475,No Stress
469,No Stress
523,No Stress
531,No Stress
546,No Stress
543,No Stress
572,No Stress
573,No Stress
612,No Stress
615,No Stress
616,No Stress
616,No Stress
654,No Stress
596,No Stress
569,No Stress
589,No Stress
582,No Stress
571,No Stress
573,No Stress
646,No Stress
542,No Stress
514,No Stress
550,No Stress
554,No Stress
544,No Stress
548,No Stress
537,No Stress
518,No Stress
530,No Stress
535,No Stress
533,No Stress
542,No Stress
649,No Stress
524,No Stress
508,No Stress
541,No Stress
537,No Stress
535,No Stress
536,No Stress
525,No Stress
519,No Stress
704,No Stress
889,No Stress
1001,Stress
724,No Stress
1024,Stress
821,No Stress
4,Stress
507,No Stress
4,Stress
4,Stress
4,Stress
4,Stress
4,Stress
4,Stress
4,Stress
4,Stress
4,Stress
4,Stress
4,Stress
4,Stress
4,Stress
3,Stress
4,Stress
540,No Stress
4,Stress
4,Stress
4,Stress
4,Stress
540,No Stress
747,No Stress
739,No Stress
764,No Stress
645,No Stress
1024,Stress
1024,Stress
584,No Stress
421,No Stress
316,No Stress
235,No Stress
222,No Stress
260,No Stress
305,No Stress
324,No Stress
396,No Stress
430,No Stress
454,No Stress
481,No Stress
